time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-03-07 00:00:00+00:00,4,4,3.0,2.0
2023-03-08 00:00:00+00:00,3,3,7.0,2.0
2023-03-09 00:00:00+00:00,2,2,2.0,2.0
2023-03-10 00:00:00+00:00,3,2,1.0,1.0
2023-03-11 00:00:00+00:00,5,5,1.0,1.0
2023-03-12 00:00:00+00:00,5,5,,
2023-03-13 00:00:00+00:00,3,3,2.0,2.0
2023-03-14 00:00:00+00:00,2,2,4.0,1.0
2023-03-15 00:00:00+00:00,1,1,14.0,4.0
2023-03-16 00:00:00+00:00,8,5,1.0,1.0
2023-03-17 00:00:00+00:00,2,2,1.0,1.0
2023-03-18 00:00:00+00:00,4,4,,
2023-03-19 00:00:00+00:00,2,2,,
2023-03-20 00:00:00+00:00,1,1,,
