time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-08-19 00:00:00+00:00,2.0,2.0,1.0,1.0
2023-08-20 00:00:00+00:00,2.0,2.0,33.0,1.0
2023-08-21 00:00:00+00:00,3.0,3.0,69.0,5.0
2023-08-22 00:00:00+00:00,2.0,2.0,15.0,3.0
2023-08-23 00:00:00+00:00,3.0,3.0,3.0,3.0
2023-08-24 00:00:00+00:00,2.0,2.0,3.0,2.0
2023-08-25 00:00:00+00:00,2.0,2.0,1.0,1.0
2023-08-26 00:00:00+00:00,2.0,2.0,,
2023-08-27 00:00:00+00:00,2.0,2.0,11.0,2.0
2023-08-28 00:00:00+00:00,7.0,7.0,7.0,5.0
2023-08-29 00:00:00+00:00,5.0,5.0,1.0,1.0
2023-08-30 00:00:00+00:00,3.0,3.0,14.0,3.0
2023-08-31 00:00:00+00:00,17.0,5.0,10.0,1.0
2023-09-01 00:00:00+00:00,,,86.0,2.0
