time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-06-01 00:00:00+00:00,5,2,,
2024-06-02 00:00:00+00:00,5,2,1.0,1.0
2024-06-03 00:00:00+00:00,6,3,,
2024-06-04 00:00:00+00:00,5,2,15.0,2.0
2024-06-05 00:00:00+00:00,1,1,4.0,1.0
2024-06-06 00:00:00+00:00,1,1,5.0,4.0
2024-06-07 00:00:00+00:00,1,1,1.0,1.0
2024-06-08 00:00:00+00:00,2,2,,
2024-06-09 00:00:00+00:00,5,2,,
2024-06-10 00:00:00+00:00,1,1,1.0,1.0
2024-06-11 00:00:00+00:00,5,2,3.0,2.0
2024-06-12 00:00:00+00:00,2,2,,
2024-06-13 00:00:00+00:00,1,1,3.0,3.0
