time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-12-12 00:00:00+00:00,10,5,1,1
2025-12-13 00:00:00+00:00,7,3,0,0
2025-12-14 00:00:00+00:00,4,3,0,0
2025-12-15 00:00:00+00:00,2,2,17,1
2025-12-16 00:00:00+00:00,27,20,1,1
2025-12-17 00:00:00+00:00,12,7,0,0
2025-12-18 00:00:00+00:00,5,4,0,0
2025-12-19 00:00:00+00:00,19,10,1,1
2025-12-20 00:00:00+00:00,17,12,0,0
2025-12-21 00:00:00+00:00,6,5,0,0
2025-12-22 00:00:00+00:00,5,4,0,0
2025-12-23 00:00:00+00:00,14,6,1,1
2025-12-24 00:00:00+00:00,10,3,0,0
2025-12-25 00:00:00+00:00,11,4,0,0
