time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-07-13 00:00:00+00:00,12,7,1,1
2026-07-14 00:00:00+00:00,17,8,1,1
2026-07-15 00:00:00+00:00,15,6,1,1
2026-07-16 00:00:00+00:00,8,3,0,0
2026-07-17 00:00:00+00:00,9,5,0,0
2026-07-18 00:00:00+00:00,7,2,0,0
2026-07-19 00:00:00+00:00,6,4,16,2
2026-07-20 00:00:00+00:00,3,3,2,2
2026-07-21 00:00:00+00:00,16,7,1,1
2026-07-22 00:00:00+00:00,18,10,1,1
2026-07-23 00:00:00+00:00,17,8,0,0
2026-07-24 00:00:00+00:00,9,5,1,1
2026-07-25 00:00:00+00:00,11,6,0,0
2026-07-26 00:00:00+00:00,4,4,1,1
