time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-05-30 00:00:00+00:00,28,10,0,0
2026-05-31 00:00:00+00:00,20,6,1,1
2026-06-01 00:00:00+00:00,16,6,1,1
2026-06-02 00:00:00+00:00,9,4,0,0
2026-06-03 00:00:00+00:00,13,7,0,0
2026-06-04 00:00:00+00:00,23,10,0,0
2026-06-05 00:00:00+00:00,19,10,0,0
2026-06-06 00:00:00+00:00,11,6,1,1
2026-06-07 00:00:00+00:00,20,7,1,1
2026-06-08 00:00:00+00:00,20,7,2,2
2026-06-09 00:00:00+00:00,26,9,1,1
2026-06-10 00:00:00+00:00,11,6,0,0
2026-06-11 00:00:00+00:00,9,4,1,1
2026-06-12 00:00:00+00:00,23,10,0,0
