time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-09-13 00:00:00+00:00,11.0,7.0,64.0,5.0
2023-09-14 00:00:00+00:00,9.0,6.0,17.0,7.0
2023-09-15 00:00:00+00:00,5.0,5.0,85.0,5.0
2023-09-16 00:00:00+00:00,7.0,5.0,2.0,1.0
2023-09-17 00:00:00+00:00,3.0,3.0,,
2023-09-18 00:00:00+00:00,13.0,11.0,8.0,3.0
2023-09-19 00:00:00+00:00,4.0,4.0,84.0,7.0
2023-09-20 00:00:00+00:00,3.0,3.0,17.0,4.0
2023-09-21 00:00:00+00:00,6.0,4.0,2.0,2.0
2023-09-22 00:00:00+00:00,6.0,4.0,32.0,1.0
2023-09-23 00:00:00+00:00,2.0,2.0,8.0,1.0
2023-09-24 00:00:00+00:00,2.0,2.0,,
2023-09-25 00:00:00+00:00,3.0,3.0,,
2023-09-26 00:00:00+00:00,,,2.0,2.0
