time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-07-25 00:00:00+00:00,2,2,4.0,3.0
2023-07-26 00:00:00+00:00,2,2,9.0,3.0
2023-07-27 00:00:00+00:00,3,3,4.0,1.0
2023-07-28 00:00:00+00:00,10,6,1.0,1.0
2023-07-29 00:00:00+00:00,2,2,2.0,1.0
2023-07-30 00:00:00+00:00,3,3,1.0,1.0
2023-07-31 00:00:00+00:00,4,4,3.0,2.0
2023-08-01 00:00:00+00:00,2,2,7.0,3.0
2023-08-02 00:00:00+00:00,3,3,9.0,3.0
2023-08-03 00:00:00+00:00,2,2,2.0,1.0
2023-08-04 00:00:00+00:00,2,2,1.0,1.0
2023-08-05 00:00:00+00:00,4,4,,
2023-08-06 00:00:00+00:00,4,4,79.0,2.0
2023-08-07 00:00:00+00:00,1,1,,
