time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-06-23 00:00:00+00:00,2,2,,
2023-06-24 00:00:00+00:00,2,2,1.0,1.0
2023-06-25 00:00:00+00:00,3,3,2.0,2.0
2023-06-26 00:00:00+00:00,3,3,9.0,2.0
2023-06-27 00:00:00+00:00,27,9,22.0,3.0
2023-06-28 00:00:00+00:00,4,4,1.0,1.0
2023-06-29 00:00:00+00:00,6,5,1.0,1.0
2023-06-30 00:00:00+00:00,3,3,1.0,1.0
2023-07-01 00:00:00+00:00,10,7,1.0,1.0
2023-07-02 00:00:00+00:00,3,3,,
2023-07-03 00:00:00+00:00,6,6,,
2023-07-04 00:00:00+00:00,3,3,,
2023-07-05 00:00:00+00:00,4,4,,
2023-07-06 00:00:00+00:00,1,1,,
