time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-12-05 00:00:00+00:00,16,11,,
2025-12-06 00:00:00+00:00,7,3,,
2025-12-07 00:00:00+00:00,18,9,,
2025-12-08 00:00:00+00:00,10,5,3.0,2.0
2025-12-09 00:00:00+00:00,19,8,1.0,1.0
2025-12-10 00:00:00+00:00,6,6,4.0,4.0
2025-12-11 00:00:00+00:00,13,8,3.0,3.0
2025-12-12 00:00:00+00:00,10,5,1.0,1.0
2025-12-13 00:00:00+00:00,7,3,,
2025-12-14 00:00:00+00:00,4,3,,
2025-12-15 00:00:00+00:00,2,2,17.0,1.0
2025-12-16 00:00:00+00:00,27,20,1.0,1.0
2025-12-17 00:00:00+00:00,12,7,,
2025-12-18 00:00:00+00:00,3,2,,
