time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-08-24 00:00:00+00:00,2,2,3.0,2.0
2023-08-25 00:00:00+00:00,2,2,1.0,1.0
2023-08-26 00:00:00+00:00,2,2,,
2023-08-27 00:00:00+00:00,2,2,11.0,2.0
2023-08-28 00:00:00+00:00,7,7,7.0,5.0
2023-08-29 00:00:00+00:00,5,5,1.0,1.0
2023-08-30 00:00:00+00:00,3,3,14.0,3.0
2023-08-31 00:00:00+00:00,17,5,10.0,1.0
2023-09-01 00:00:00+00:00,2,2,86.0,2.0
2023-09-02 00:00:00+00:00,4,3,6.0,1.0
2023-09-03 00:00:00+00:00,2,2,1.0,1.0
2023-09-04 00:00:00+00:00,4,4,6.0,4.0
2023-09-05 00:00:00+00:00,3,3,59.0,3.0
2023-09-06 00:00:00+00:00,1,1,4.0,1.0
