time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-05-08 00:00:00+00:00,3,3,2.0,2.0
2023-05-09 00:00:00+00:00,2,2,3.0,3.0
2023-05-10 00:00:00+00:00,2,2,17.0,3.0
2023-05-11 00:00:00+00:00,2,2,12.0,2.0
2023-05-12 00:00:00+00:00,3,3,2.0,2.0
2023-05-13 00:00:00+00:00,2,2,,
2023-05-14 00:00:00+00:00,3,3,,
2023-05-15 00:00:00+00:00,3,3,14.0,1.0
2023-05-16 00:00:00+00:00,3,3,2.0,2.0
2023-05-17 00:00:00+00:00,3,3,,
2023-05-18 00:00:00+00:00,2,2,,
2023-05-19 00:00:00+00:00,2,2,1.0,1.0
2023-05-20 00:00:00+00:00,4,3,,
2023-05-21 00:00:00+00:00,2,1,1.0,1.0
