time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-05-23 00:00:00+00:00,7,4,7.0,2.0
2023-05-24 00:00:00+00:00,8,5,9.0,2.0
2023-05-25 00:00:00+00:00,4,4,7.0,2.0
2023-05-26 00:00:00+00:00,2,2,4.0,3.0
2023-05-27 00:00:00+00:00,2,2,1.0,1.0
2023-05-28 00:00:00+00:00,3,3,,
2023-05-29 00:00:00+00:00,6,6,2.0,2.0
2023-05-30 00:00:00+00:00,2,2,3.0,2.0
2023-05-31 00:00:00+00:00,2,2,7.0,4.0
2023-06-01 00:00:00+00:00,3,2,1.0,1.0
2023-06-02 00:00:00+00:00,2,2,5.0,1.0
2023-06-03 00:00:00+00:00,3,3,,
2023-06-04 00:00:00+00:00,2,2,,
2023-06-05 00:00:00+00:00,1,1,62.0,4.0
